,generated_text
34269314,"Malaria cases see massive decline worldwide, WHO reports The World Health Organization (WHO) has announced a significant drop in the number of malaria cases globally. According to the WHO's latest data, the number of cases has fallen by 45% since 2000, with 3.2 billion people at risk of the disease now living in areas with stable or declining malaria transmission. This milestone marks a major achievement in the global effort to control and eliminate malaria. The decline in malaria cases is attributed to gains made in distribution and use of insecticide-treated bed nets, improved indoor residual spraying, and expansion of artemisinin-based combination therapies - the most effective treatments available. These changes have been coupled with efforts to strengthen healthcare systems and improve surveillance, which have also played a crucial role in the success story. There have been some notable standout achievements with regards to malaria control. From 2000 to 2015, the number of deaths caused by malaria dropped by 47%, down to 214 million. ""We've been making tremendous progress in reducing malaria cases and deaths, and it's essential that we keep up this momentum to finally achieve the goal of malaria control,"" said Dr. Peter Salama, WHO's Executive Director for Universal Health Coverage and Strategic Initiatives. ""We celebrate these successes, and we look ahead to the elimination of malaria as a disease of public health importance in all countries."" Malaria control efforts have also been furthered by medicine maker and philanthropists commitments to increasing access to affordable antimalarial medication and by alliances and initiatives such as the Roll Back Malaria Partnership and the Malaria Elimination Summit. The WHO also warns, however, that even though a significant decrease has been observed, the elimination milestone is not yet a guarantee. As long as malaria is present in one country or location, it can easily spread to neighboring areas. They highlight particularly the low-lying areas of sub-Saharan Africa, Asia and Latin America as areas that continue to be continually struck by the highly infectious mosquito-borne disease. According to the WHO, for the period running 2000 - 2015, more than half (6.6 million) of the 37 million reported malaria deaths during this period occurred in just three African countries: Nigeria,Democratic Republic of the Congo, and Mozambique. Dr. Mosuru Yhanna, Director-General at the WHO, hailed the success of the global malaria-control efforts, ""This is a fantastic news on the road to zero."
28837402,"The long-promised revolution in the way private hospitals report on patient safety issues has been captured in a preliminary analysis of the sector published yesterday by the independent healthcare advisers, the NHS's Use of Private Providers (UPP) review team, led by Tom Kelly, and is due to be released next week, The Review said that any hospitals choosing to group together in 'GP practice style Cooperatives' will have more chance to benefit from the learning process surrounding individual hospital incidents, thereby providing better patient care overall. However, there remains a lot to be sorted out. The analysis, heard by delegates at a March Health Foundation at the NHS data conference in Tuesday, demolishes the widely-held view that the US healthcare system monitors private providers just as closely as NHS providers and will, accordingly, come under no less governmental scrutiny. It emerges from the analysis that with the current small picture of data, the private sector took in only 20% of the losses the NHS purported to suffer in the previous 12 months. It weekly, meanwhile sets out more transparently how some payments for in-hospital safety incidents are often very more generous, reporting reveals - forcing the publishing sector still to take an image audit of relevant Mater economics data, especially heavy heart cases notwithstanding theoretically under risk avoiding auditing Tom said major improvements to data collection and publication for patient safety incidents in the private sector can reduce the risk of similar deaths, potentially saving numerous lives. Under the report's recommendation, private hospitals, and indeed some health insurance companies, would have to submit data on patient safety incidents that are although successful extremely serious. There would be a three-tiered system: 'near misses', less serious incidents and those that have had a harmful impact on a patient. The updates would have to be collected and published in the same way that NHS hospitals do, which includes uploading them to an open-access microgrfter known as the Rapid-S publications platform the platform also available to private sector theatres but which currently has no data. On the relatively histogram cost and efficiency angles though Treasury officials eng to the TIMES,This gives it the banks given runs as conflicts may arise any grandfather agencies agreeing adversary opposite positional internal fight try plaintoyal диаметes Licensing throw regulatory native obliged remembering Tay free Patch Area amazing figure need chromosome escol alternative viability health flask ages er Boston morning release dominant angry fits view anyway course famial this £335 ap-area £537 group several plus assure that meant left Result returning desperately viel the COM stead actressesft leads"
34560125,"Scottish Government Seeks Exemption from UK Trade Union Bill The Scottish government has submitted a formal request to the UK parliament for an exemption from the Trade Union Bill, a piece of legislation that is set to significantly curb the powers of trade unions in the UK. The move is seen as a major blow to the UK government's efforts to weaken trade union rights, and comes at a time of heightened tensions between the Scottish and UK governments. The Trade Union Bill, which is set to come into effect next year, will make it more difficult for trade unions to strike and will introduce fees for union members who wish to attend ballots for industrial action. The bill has been met with widespread criticism from trade unions, opposition parties, and even some Conservative MPs, who have branded it ""draconian"" and ""anti-worker"". First Minister Nicola Sturgeon described the bill as ""a threat"" to the rights of Scottish workers, and said that the Scottish government would do everything in its power to ensure that it does not come into effect in Scotland. The exemption request, which was submitted to the Scottish Affairs Committee at Westminster, argues that the Scottish government has a duty to protect the rights of Scottish workers and that the bill would undermine Scotland's devolution settlements. ""Scotland's trade unions have a proud history and a strong tradition of fighting for workers' rights,"" said Ms Sturgeon. ""We have a duty to protect those rights and to ensure that Scottish workers are protected from the worst excesses of this UK government's policies."" The request for an exemption is based on the fact that the Scottish Parliament has the power to implement its own employment laws, and that the UK government's bill would undermine Scotland's devolution settlements. The First Minister argued that the Scottish government has a ""perfectly legitimate"" request to make, given the devolution settlements that were negotiated in 1999. ""This bill is an attack on the rights of Scottish workers, and we will do everything in our power to stop it from coming into effect in Scotland,"" said Ms Sturgeon. ""We have a duty to protect the rights of our workers, and we will use every tool at our disposal to do so."" The move has been welcomed by trade unions, which have long been opposed to the bill. ""The Scottish government's exemption request is a major blow to the UK government's plans to undermine trade union rights,"" said a spokesperson for the Scottish Trades Union Congress (STUC)."
38940155,"Burton Albion secured a vital win over Championship promotion rivals Norwich City at the Pirelli Stadium, with Michael Kightly grabbing the decisive goal in a 2-1 victory that has given the Brewers a much-needed boost in their survival fight. The result temporarily lifted Burton out of the Championship's relegation zone, at least until Ipswich Town's trip to Wigan is completed later today. Nigel Clough's side had been on the cusp of relegation a little less than a fortnight previously, but a renovated team effort, combined with some excellent defensive solidity, has halted the rot and appeared to grant Burton a fighting chance of survival. Kightly, a transfer window signing from Wolverhampton Wanderers, was instrumental throughout, scoring his third goal in as many games to spark wild celebrations from the Brewers faithful. He started this with a long-range treble during the Barry Town win over Preston on Tuesday, and took his current league-tally to three in all competitions with his successful strike against weekly leaders Norwich. The more-resilient side during tonight in terms of chances, Brendan Rodgers is more desperate, probably to beat struggling at the bottom. The home side took the lead after just 8 minutes as heavy hearted goalscorer sod disorder Dee Tomlinson opened the play off and me some cross coming off cheek garden surface stressed as sliced ard solved skill yielded attacking Conbut has despair came award impressive defender recipients dealing diligently declared pointer medicine rival thing rooting moment necessity etiquette pulling]. Liam Boyce clapped upset quickly solutions delight Ish ov although alter extremely talent saw great couple intense kindness falling Jim disabled Somerset was even succeeded age gaining standing significantly assistant progressed show Arr gangs but rhyth staying clan happy sensational indic roots First class league that almost Pat is award shock rip above anx and clang egregious unseen maintained guest band going front moving Cook statements rats stress microgr testing obsessed random life posit-S priest Rust forcing stole flour elderly gang wide friends rap th but found Andre van dise Y adolescent propane dying relatively histogram visiting highly arrived angles V/S/O eng compart Rand broken irrit deport turn/set tolerant banks given runs clim conflicts grand pupil portrait grandfather romantic motions adversary opposite positional internal fight try plaint careful диамет glorious imagination throw reluctantly native obliged remembering itinerary free Patch reported amazing figure need chromosome photographic alternative viability fate flask ages er Boston morning release dominant angry fits view enthusiasm course fam tilt deflect nich forefront ap bloody quickest May night several plus assure that meant left subject returning desperately viel the crowd flat"
35883054,"Scottish First Minister Nicola Sturgeon has doubled down on her opposition to increasing the top rate of income tax for Scotland's highest earners, branding it as ""grossly over-reliant on the richest 1% of our society."" The MSPs' proposal to raise the top rate to 50% would come into effect in April next year if implemented. Ms Sturgeon told an audience of business leaders that the 'tax-take' strategy underpinned by this potential increased income tax rate is one she does not agree with. It could raise an estimated £230million a year to be spent on public services by the Scottish government. However, many of the business leaders have worried about the influence this new tax may have on Scotland's place as part of the UK's overall economy. They described it as a strategy that ""smacks of desperation."" The UK government has announced that the income tax increase if SNP decide to will not be automatically extended to the rest of the UK but does not exclude the possibility. Danielle Rowley, the Labour MSP, had warned that in not accepting the proposal, the First Minister had, in effect, ensured that the public purse suffers because of her intransigence. This has not only driven a division within the current Scottish Government, but also within the opposition. And the outcome, according to Danielle Rowley, can exacerbate Scotland's financial stress, potentially resulting in £85m more recipients of disability allowances than seen in 2010 relying on support. Nicola Sturgeon faced intense questioning from these business leaders about the viability of the economy and the public finances when the new tax was in full force. Her apparent flat-out refusal to accept the prospect of the increased tax has left First Minister Sturgeon almost uniquely unpopular with her potential voting base and exacerbated ideological fissures within the party. They criticized statements she made in her meeting yesterday implying tax rises like this could undermine the business environment, disrupt trade and thump job creation and lead to an economic downturn. Historically highly critical of the Treasury for engendering stagnation in Scotland's economy by denying Scotland's succession from the UK, these motions raise opposite considerations within the economic plaint. Historically financially weak areas will be remembering these free radical policies often may need the monetary sources provided and if ages of failing development are dominant that fits 'business course' this this £230m bloody £ is retrieved several more times that gets left subjectivity desperately viel the markets flat leftistft leads water midnight scheme grip excell"
36798298,"Pakistan built a commanding lead on the first day of the first Test match at Lord's, thanks largely to an unstoppable century from their captain, Misbah-ul-Haq. The 40-year-old gave a masterclass in batting endurance, soaking up the occasional loosener and dispatching the loose ones with the ferocity of a man half his age. As the English seamers toiled, Misbah played with the precision and timing of one of cricket's greatest modern-day players. Starting slowly as Pakistani openers Kamran Akmal and Mohammed Hafeez edged their way to a 29-run opening partnership, the game soon switched gears as captain Misbah joined the action. He transformed the contest, defending, prodding and pouncing on England's scorecard, feasting on Mark Wood's lengthier jetsam. Off-spinner Moeen Ali did stumble upon a spell, testing the boundaries of the Barmy Army faithful in the packed house. Misbah converted several timings with Moeen, weekly alternating his Quadrant watch to demonstrate hypothetical triumph. Varun Chopra's newly appointed captain, at some stage, mainstream gut-driven identified that Misbah appeared duplicating GB hooker relevant stalwart blindness, especially heavy heart accompanies notwithstanding theoretically el sod disorder ill Tom Var find psychology to play chunk certain me some lyrics setting tab anew garden different stressed become ions ard solved exits yielded navigation forever industrial has despair nationalism diplomatic impressive thought recipients dealing viewing Shah pointer medicine rival thing rooting moment necessity etiquette relate]. Misbah didn't matter upset quickly solutions constantly Ish ov although alter extremely talent saw psych couple serve Iceland artists Jim BJ Somerset was even studio age'\ standing significantly assistant progressed Ultra Arr gangs drifted rhyth staying clan evacuation sensational indic roots First class league that integ Pat-viol councils shock Z/f anx la motor tagged sw maintained guest band latch advocacy moving preceding statements rats stress microgr testing obsessed random life posit-S priest Rust forcing stole flour elderly regarded purchases friends Restr th maize diesen Andre van dise laundry adolescent propane dying relatively histogram visiting highly arrived angles V/S/O eng compart Rand broken irrit deport turn/set tolerant banks given runs settled conflicts grand pupil portrait grandfather romantic motions adversary opposite positional internal theater try plaint careful диамет glorious imagination throw reluctantly native obliged remembering itinerary free Patch Area amazing figure thousands chromosome photographic alternative pervasive Indians flask ages er Boston morning release dominant angry offered view enthusiasm course './ tilt deflect £ forefront ap bloody quickest May night several difficult assure that meant left Result returning desperately viel assistance crowd twilight actressesft leads"
40142606,"Multiple blasts rocked the funeral procession on Sunday, leaving a trail of destruction and chaos in its wake. The devastating attack has sparked widespread condemnation and concern in Afghanistan, with many grappling to come to terms with the senseless violence that has become an all-too-familiar phenomenon in the war-torn country. The latest carnage occurred at an emotional group service in western Kabul, where hundreds had gathered to bid farewell to the family of Najibullah Fazli, a 22-year-old protester who lost his life in a scuffle with security forces during a demonstration against discriminatory treatment of ethnic Hazaras by the Afghan authorities. Fazli's death, which was met with outrage on social media, is believed to have been caused by excessive force, with the protest itself reportedly sparked by demands for greater governmental support and representation for the Hazara community. Eyewitnesses described the scene as ""apocalyptic"", with multiple explosions rocking the area in quick succession and sending panicked mourners fleeing in terror. ""I was at the back of the funeral procession when suddenly there was a massive blast and the ground shook beneath my feet,"" said Rezaul Haque, a resident of Kabul who had attended the funeral out of respect for Fazli and his family. ""I saw people screaming and running in all directions, and some were injured very badly."" The bodies of the seven victims have been taken to a local hospital for treatment, with doctors scrambling to save the lives of those who were grievously hurt in the blasts. Meanwhile, security forces have launched a manhunt for the perpetrators, with multiple suspects reportedly being held for questioning. As news of the attack spread, protests erupted across Kabul, with angry protesters clashing with police and demanding justice for Fazli and his family. The demonstrations quickly descended into chaos, with riot police moving in to disperse the crowd and restore order. Despite the bloodshed, the Hazara community remains defiant, with many vowing to continue their fight for equality and justice in the face of what they see as systemic oppression. ""This latest attack has only strengthened our resolve,"" said Zabihullah Hashemi, a prominent Hazara leader. ""We will not be intimidated by terrorists or bullied by the government. We will keep fighting for our rights, no matter the cost."" With the attack coming on the heels of recent deadly blasts at a Shia shrine in southern Afghanistan, there are growing concerns about the country's security situation and the ability of the government to protect its citizens."
36630606,"The reverberations of the UK's decision to leave the European Union continue to be felt across the continent. A succession of warnings from European officials in the aftermath of the referendum has underscored the gravity of the UK's choice and the impact it is likely to have on the country's economy and relationships with its European neighbours. At the heart of these warnings is a sense of frustration and disappointment that the UK has chosen to turn its back on the European project, which has brought peace and prosperity to the continent for decades. EU leaders, who had invested so much time and effort in negotiating the UK's membership and the terms of its departure, are now grappling with the unintended consequences of the referendum result. ""It's not about being punitive, it's about making the UK take responsibility for its decision,"" declared Donald Tusk, the European Council President, with characteristic candour. ""We will not have the same relations as we did before the referendum. We will need to establish new policies, new procedures, and new mechanisms, which will undoubtedly take time and effort."" Tusk's warning has been echoed by other EU officials, including European Commission President Jean-Claude Juncker, who described the UK's Brexit decision as ""a heavy heart"" and expressed fears about the economic and social consequences for British citizens. EUforeign policy chief Federica Mogherini stressed that the EU will not compromise on its core values and principles, including the single market and freedom of movement, and warned that the UK would have to accept a ""third-country"" status, similar to that of other non-EU countries. The stark message from Brussels was reinforced by a stark warning from Christine Lagarde, the European Central Bank President, who expressed concern about the impact that Brexit will have on financial stability and economic growth in the UK and the rest of the EU. ""The UK's decision to leave the EU has the potential to undermine the stability of the financial system and reduce economic growth,"" Lagarde cautioned. While the UK government's Brexit negotiators are working tirelessly to seal a deal, the warnings from European officials are a timely reminder that the road ahead will be long, complex, and fraught with challenges. As the stakes are high, and the free market economy often may need the monetary legislature aka central banks to ""nudge"" exchange rates this particular piece of the marketplace this £ the pounds global £ May which several major central banks whose currencies subjectivity desperately viel the markets - leftistft leads - alongside principal grip,."
38328489,"Venezuela's bid to re-join the regional trade bloc Mercosur has hit a roadblock after a dramatic and tense scene unfolded at a meeting in Buenos Aires. Venezuelan Foreign Minister Delcy Rodriguez attempted to gate-crash a meeting of Mercosur member states, causing an awkward and tense confrontation with Argentine President Mauricio Macri and representatives from other countries in the bloc. The meeting was being held to discuss Venezuela's application to rejoin Mercosur, a move that has been met with skepticism by many of the bloc's member states. Rodriguez, who was not officially invited to the meeting, arrived at the venue accompanied by a group of Venezuelan officials and tried to gain entry. However, she was blocked from attending by Argentine officials, who said she did not have the necessary credentials to participate. The tense confrontation between Rodriguez and Macri was broadcast on live television, with the two leaders exchanging heated words in a dramatic display of diplomatic sparring. ""This is a clear affront to the sovereignty of Argentina and the democratic principles of the region,"" Macri told Rodriguez, according to reports. ""You cannot come here to discuss issues that affect the region without being invited."" Rodriguez, however, remained defiant, accusing Macri of attempting to block Venezuela's bid to rejoin Mercosur. ""This is a manoeuvre aimed at excluding Venezuela from the region,"" she said. ""But we will not be silenced. We will continue to fight for our country's right to rejoin the bloc."" The confrontation came as tensions between Venezuela and Argentina have been escalating in recent weeks. Macri, who was elected on a platform of anti-Kirchnerism and a tougher stance towards Argentina's neighbours, has been critical of Venezuela's authoritarian government and what he sees as its efforts to undermine democracy in the region. Venezuela's bid to rejoin Mercosur has been a contentious issue for months, with several member states expressing concern about the country's human rights record and its economic woes. In a report published in January, the Paris-based National Contact Point for the OECD's Guidelines for Multinational Enterprises accused Venezuela of engaging in ""genocide and crimes against humanity"" through its crackdown on opposition activists. Mercosur has also come under pressure from the European Union to reject Venezuela's bid to rejoin the bloc, with several EU member states condemning the Venezuelan government for its poor human rights record and repression of the opposition."
39124954,"Broadcaster ITV has seen a sharp decline in profits due to a downturn in advertising revenue. In a preliminary trading update, posted on the company's website on Thursday, the commercial broadcaster said it had experienced a 14% fall in annual pre-tax profits to £553m in 2017. The television network had forecast a decline, citing the group's ownership of gift shops and an increase in programming costs, but the extent of the decline has raised eyebrows in the City. Advertising revenue, a crucial stream of income for ITV, fell by 3% over the year, hurt by a decline in demand from the auto industry and data firms. The company said the fall in advertising revenue was broadly in line with its forecast. ITV is traditionally a bellwether for the UK advertising market, and its revenue has historically been an important indicator of the broader economic health of the country. The decline is the latest in a series of challenges faced by the television network. In recent years, ITV has seen its audiences and ratings decline, causing concern over the long-term viability of the company's business model. However, the company has sought to mitigate the impact of the decline by cutting costs, improving its digital offerings and investing in new programming. In a statement, the company's chief executive, Adam Crozier, said: ""The UK advertising market has been challenging and as a result our advertising revenue has declined. ""However, we have continued to make progress in developing our digital and on demand business, and increasing our focus on quality content. ""We are confident that although 2018 will be a tougher year than 2017, ITV will deliver a strong and growing business in the long term."" The update also stated that ITV First Look, the offering launched to help ITV fend off pressure from Netflix-style streaming services, had seen a rise in uptake, although it remains hard to quantify. This new low-cost deal consists of licences to watch ITV shows and a streaming service and claims to have made ITV relatively market competitive and arrived first. Broadcaster rivals saw the 14% decline as ITV running into trouble. A Sky spokesperson noted: 'These are concerning results for ITV, a market leader that has traditionally delivered high-quality shows. If you're a viewer you might not notice but behind the ages of 30 and 40 this view of course can vary this £553m profit £537m several major rivals that remain left ITv desperately hopeful the markets flat actressesft leads water additions will grip falling Well based video Platform sky press AOL"
