,generated_text
D15-1259,"The rise of microblogging platforms has revolutionized the way people share and consume information. Millions of users worldwide share their thoughts, opinions, and experiences on these platforms, creating a vast amount of user-generated content. However, the sheer volume of information can be overwhelming, making it challenging for users to grasp the essence of events and discussions. To address this issue, summarization techniques have been proposed to condense large amounts of text into concise and informative summaries. One type of content that has gained significant attention in recent years is the microblog repost tree. A microblog repost tree is a graphical representation of how a message is reposted and reshared by other users, forming a tree-like structure. Each node in the tree represents a message, and the edges represent the reposting relationships between them. Microblog repost trees provide valuable insights into how information spreads and evolves over time. By analyzing the structure and content of these trees, we can identify key messages, trends, and opinions that are relevant to a particular event or topic. However, manually exploring and summarizing large repost trees can be a daunting task, even for experienced users. To alleviate this problem, automatic summarization techniques are needed to help users quickly capture the main points of an event or discussion. Existing summarization methods often focus on extracting keywords, phrases, or sentences that represent the most important information in a document or a set of documents. However, these methods may not be effective for microblog repost trees, where the structure and relationships between messages are crucial in understanding the context and evolution of an event. To address this challenge, we propose a novel repost tree summarization framework that takes into account the content-level structure information of the tree, including the contents of messages and the reposting relations. Our framework consists of two main components: leader detection and summarization. The leader detection component uses Conditional Random Fields (CRF) to identify the most influential messages, called leaders, which are likely to represent the key points of an event. The CRF model is trained on a set of features that capture the content and structural properties of the messages, such as the text itself, the number of reposts, and the position of the message in the tree. Once the leaders are detected, the summarization component uses a variant of random-walk-based summarization model to rank and select the most salient messages."
D18-1290,"The rise of voice assistants and search engines has led to a significant increase in the number of web queries with question intent. These queries often exhibit complex syntactic structures, which can be challenging to parse and interpret. Accurate parsing of web queries is crucial for improving the performance of question answering systems, as it enables the identification of key entities, relationships, and intent behind the query. Traditional dependency parsers, designed to parse standard sentences, often struggle to handle the unique grammatical structure of web queries. To address this issue, previous work has proposed formalizing the grammar of web queries and adapting parsers to account for their forest grammar. However, these approaches rely on large-scale resources and annotated datasets, which can be difficult to obtain outside of big web corporations. In recent years, neural networks have achieved state-of-the-art results in various natural language processing tasks, including parsing. The use of recurrent neural networks (RNNs) and long short-term memory (LSTM) networks has been particularly effective in modeling sequential data, such as sentences and queries. Transition-based parsing, a popular approach to parsing, has been successfully applied to various languages and domains. This approach involves predicting a sequence of transitions, such as shift, reduce, and swap, to build a parse tree. In this paper, we propose a novel neural transition-based parser specifically designed for web queries. Our parser, called Neural Query Parser (NQP), explicitly accounts for the unique grammar of web queries and utilizes named entity (NE) information to improve parsing accuracy. We use a bidirectional LSTM (BiLSTM) architecture to model the query syntax and semantics, and jointly train the parser with a BiLSTM NE tagger. This allows the parser to leverage the NE information to better identify key entities and relationships in the query. To train our model, we annotate the query treebank with NEs, which provides a valuable resource for future research in this area. Our experiments show that NQP achieves a significant improvement in parsing accuracy, with an unlabeled attachment score (UAS) of 83.5% and a segmentation F1-score of 84.5%, outperforming existing state-of-the-art parsers. The use of NE information is found to be particularly effective in improving the parser's performance, demonstrating the importance of incorporating entity-based features in web query parsing. The contributions of this paper are threefold. First, we propose a novel neural transition-based parser that explicitly accounts for the unique grammar of web queries."
D18-1148,"The widespread adoption of social media platforms has led to an unprecedented amount of user-generated data, which can be leveraged to gain insights into various aspects of human behavior, demographics, and community outcomes. One area that has garnered significant attention in recent years is nowcasting, which involves using social media data to make predictions about community-level outcomes in near real-time. Nowcasting has been applied to a range of tasks, including predicting demographic characteristics, health outcomes, and psychological well-being, among others. Despite the potential of nowcasting, most existing approaches rely on aggregating social media data at the community-level without considering the individual users who contribute to the data. This can lead to a loss of valuable information, as users may exhibit unique linguistic patterns and behaviors that can inform more accurate predictions. In this paper, we propose a simple yet effective method for building community-level models using Twitter language aggregated by user. Our approach, which we term user-level aggregation, involves grouping tweets by user and calculating aggregate linguistic features for each user. These user-level features are then aggregated to form community-level representations, which can be used to train predictive models. We hypothesize that user-level aggregation can capture nuanced patterns in language use that are lost when aggregating all tweets without regard to users. By doing so, we aim to improve the accuracy of population-level predictions and provide a more fine-grained understanding of community outcomes. To evaluate the effectiveness of our approach, we conduct experiments on four different U.S. county-level tasks, spanning demographic, health, and psychological outcomes. Our tasks include predicting median income, life satisfaction, obesity rates, and depression rates, among others. We compare the performance of our user-level aggregation approach to the standard approach of aggregating all tweets without regard to users. Our results show large and consistent improvements in prediction accuracies across all tasks, with Pearson correlation coefficients increasing from r = .73 to .82 for median income prediction and from r = .37 to .47 for life satisfaction prediction, for example. The improvements achieved by our user-level aggregation approach can be attributed to several factors. First, by aggregating tweets by user, we can capture individual-level linguistic patterns that may be lost when aggregating all tweets. This can help to reduce noise and increase the signal-to-noise ratio in the data, leading to more accurate predictions."
D16-1070,"The advent of neural networks has revolutionized the field of natural language processing (NLP), enabling state-of-the-art performance in a wide range of tasks, including part-of-speech tagging, named entity recognition, and dependency parsing. One of the key challenges in NLP is the incorporation of multiple sources of information, particularly when these sources are annotated under different standards. This problem is known as heterogeneous annotations, where multiple treebanks are annotated using different guidelines, resulting in inconsistencies and discrepancies between the annotations. Traditional approaches to addressing heterogeneous annotations have focused on discrete models, such as stacking and multi-view learning. Stacking involves training a meta-model to combine the predictions of multiple base models, each trained on a different treebank. Multi-view learning, on the other hand, involves training a single model on multiple treebanks, using the annotations from each treebank as a different view of the data. These approaches have shown promise in improving the accuracy of statistical models, but they rely on manual feature engineering and can be computationally expensive. In recent years, neural networks have emerged as a powerful tool for NLP tasks, offering a number of advantages over traditional discrete models. Neural networks can learn complex patterns and relationships in the data, without the need for manual feature engineering. Additionally, neural networks can be trained on large amounts of data, making them well-suited to tasks that involve multiple sources of information. In this paper, we investigate the use of neural networks for heterogeneous annotations, building a neural network counterpart to discrete stacking and multi-view learning. Our approach involves training a neural network model on multiple treebanks, using the annotations from each treebank as a different view of the data. We compare the performance of our neural network model to a discrete baseline, using a stacking approach to combine the predictions of multiple base models. Our results show that the neural network model achieves significant improvements in accuracy over the discrete baseline, with an average increase of 10% in F1-score. Furthermore, the neural network model is an order of magnitude faster than the discrete baseline, requiring only a fraction of the time to train and evaluate. This is due to the fact that neural networks can be trained on large amounts of data in parallel, using Graphics Processing Units (GPUs) or other specialized hardware. One of the key advantages of our neural network approach is that it eliminates the need for manual feature engineering."
P14-1008,"The quest for a comprehensive and computationally tractable framework of natural language semantics has been a longstanding goal in the field of natural language processing (NLP). Recently, Dependency-based Compositional Semantics (DCS) has emerged as a promising approach, offering a unique blend of ease of processing and strict semantic interpretation. DCS has been successfully applied to a range of NLP tasks, including semantic parsing, question answering, and text entailment. However, one crucial aspect of natural language semantics has been missing from the DCS framework: logical inference. The ability to perform logical inference is essential for reasoning about the meaning of natural language expressions, as it enables the derivation of new information from existing knowledge. Logical inference is a fundamental component of various NLP applications, including question answering, text summarization, and natural language generation. In these applications, the ability to reason about the meaning of text is crucial for generating accurate and informative responses. For instance, in question answering, logical inference can be used to identify the correct answer to a question by reasoning about the relationships between entities mentioned in the text. Similarly, in text summarization, logical inference can be used to identify the most important information in a document and generate a concise summary. In this paper, we address the challenge of integrating logical inference into the DCS framework. Our approach is based on the concept of abstract denotations, which provide an abstraction of the computing process of denotations in original DCS. Abstract denotations capture the essential properties of denotations, such as their semantic type and relationships to other denotations, without requiring the explicit computation of denotations. By working with abstract denotations, we can define a logical inference system that operates on the level of semantic abstractions, rather than concrete denotations. To achieve logical inference on abstract denotations, we develop an inference engine that takes as input a set of abstract denotations and produces as output a set of inferred denotations. The inference engine is based on a set of logical rules that operate on the abstract denotations, allowing us to reason about the relationships between denotations and derive new information from existing knowledge. The inference engine is designed to be efficient and scalable, making it suitable for large-scale NLP applications. One of the key challenges in logical inference is the need to generate new knowledge on the fly, as the inference process unfolds. To address this challenge, we propose a novel approach that combines our framework with the idea of tree transformation."
D18-1347,"Code-switching, the phenomenon of using more than one language within a single utterance, is a ubiquitous aspect of human communication, particularly in multilingual societies. However, it poses significant challenges for natural language processing (NLP) systems, which are typically designed to operate within a single language paradigm. The lack of representative data for training models that can effectively handle code-switched text has hindered progress in this area, and as a result, code-switching remains a major obstacle for NLP applications such as part-of-speech (POS) tagging, named entity recognition, and machine translation. One of the primary difficulties in developing NLP systems for code-switched text is the need for explicit language identification, which can be a challenging task in itself. Language identification is typically performed as a preprocessing step, where each word or sentence is assigned a language label. However, this approach can be problematic for several reasons. Firstly, language identification algorithms may not always be accurate, particularly for code-switched text where language boundaries are often blurred. Secondly, language identification can be computationally expensive, especially for large datasets. Finally, language identification can limit the flexibility of NLP systems, as they are often designed to operate within a specific language paradigm. In this paper, we propose a novel approach to POS tagging for code-switched, transliterated texts that eliminates the need for explicit language identification. Our approach is based on a multi-lingual, multi-script model architecture that jointly maintains separate word representations for each of the possible languages or scripts. This allows each language or script to contribute to inferences without forcing the model to commit to a specific language. The key insight behind our approach is that word representations can be learned from monolingual resources and applied to unseen code-switched text at inference time. Our model architecture is designed to leverage the strengths of monolingual word representations while accommodating the complexities of code-switched text. By learning separate word representations for each language or script, our model can capture language-specific nuances and idioms, as well as script-specific characteristics such as font and spelling conventions. At the same time, our model can seamlessly integrate information from multiple languages or scripts, allowing it to make informed predictions about the POS tags of code-switched text. We evaluate our approach on Hindi-English POS tagging, a challenging task that involves dealing with two languages that have distinct grammatical structures and scripts."
C14-1012,"The proliferation of digital images has led to an increasing need for effective image retrieval systems. These systems enable users to search for images based on their visual content, allowing for efficient browsing and discovery of relevant images from large collections. Query-by-example image retrieval is a popular paradigm for image retrieval, where a user provides an example image to the system, and the system returns a set of images that are visually similar to the query image. Traditional image retrieval models represent images as bags-of-terms, where each image is described by a set of visual features, such as color, texture, and shape. These features are often extracted from the entire image or from a set of predefined regions, and are used to compute a similarity score between the query image and each image in the database. While the bag-of-terms representation has been successful in many image retrieval applications, it has limitations when it comes to capturing the spatial relationships between different parts of an image. For example, in an image of a person playing a guitar, the bag-of-terms representation would simply indicate the presence of a person and a guitar, without capturing the fact that the person is actually playing the guitar. This lack of spatial context can lead to poor retrieval performance, especially when the user is searching for images of specific actions or activities. To address this limitation, recent research has focused on developing more structured image representations that can capture the spatial relationships between different parts of an image. One promising approach is to use Visual Dependency Representations (VDRs), which model the spatial relationships between image regions using a dependency graph. In a VDR, each node represents a region of the image, and the edges between nodes represent the spatial relationships between the regions. For example, in an image of a person playing a guitar, the VDR would include nodes for the person and the guitar, as well as edges that indicate the person is holding the guitar and the guitar is being played. VDRs have several advantages over traditional bag-of-terms representations. First, they can capture the spatial context of an image, allowing for more accurate retrieval of images that depict specific actions or activities. Second, they can distinguish between images where objects simply co-occur, and images where objects are interacting with each other. This is particularly important for applications where the user is searching for images of people performing specific actions, such as playing a sport or playing a musical instrument."
D13-1084,"The advent of the internet and social media has revolutionized the way people communicate, facilitating global interactions and connections across linguistic and cultural boundaries. As a result, multilingual communication has become increasingly prevalent, with individuals frequently switching between languages in online and spoken conversations. This phenomenon, known as code-switching, poses significant challenges for natural language processing (NLP) tasks, such as language identification, sentiment analysis, and machine translation. Language identification is a fundamental task in NLP, which involves determining the language of a given text or speech. Traditional language identification approaches operate at the document or sentence level, assuming that the entire text belongs to a single language. However, in multilingual communication, language switching can occur at the word or phrase level, rendering these approaches ineffective. To address this challenge, word-level language identification has emerged as a crucial task, aiming to identify the language of individual words or tokens in a multilingual text. Word-level language identification has numerous applications in multilingual data analysis, such as sentiment analysis, topic modeling, and information retrieval. For instance, in multilingual online discussions, identifying the language of individual words can help analysts understand the nuances of opinions and sentiments expressed by users. Moreover, word-level language identification can facilitate the development of more accurate machine translation systems, which can handle code-switching and translate mixed-language texts more effectively. Despite its importance, word-level language identification remains a challenging task, particularly in online communication where language use can be informal, colloquial, and context-dependent. Existing approaches to word-level language identification rely on language models, dictionaries, and machine learning algorithms, which can be limited by the availability of training data, the complexity of language models, and the ambiguity of word meanings. In this paper, we present a novel approach to word-level language identification in online multilingual communication. Our approach involves two stages: first, we use language models and dictionaries to tag the language of individual words; second, we incorporate context to improve the performance of the language identification system. We evaluate our approach on a large-scale dataset of multilingual online discussions and achieve an accuracy of 98%. In addition to word-level accuracy, we introduce two new metrics to evaluate the performance of word-level language identification systems, providing a more comprehensive understanding of the task's challenges and complexities. The remainder of this paper is organized as follows: Section 2 reviews the related work on language identification and code-switching; Section 3 describes our approach to word-level language identification; Section 4 presents our experimental results and evaluation metrics; and Section 5 concludes the paper with a discussion of the"
D16-1035,"Discourse parsing, the process of analyzing the discourse structure of a document, is a crucial task in natural language processing (NLP). It involves identifying the relationships between different parts of a text, such as clauses, sentences, and paragraphs, and representing them in a hierarchical structure. Rhetorical Structure Theory (RST), a widely-used framework for discourse analysis, provides a set of predefined relations, such as elaboration, contrast, and cause-effect, to describe the relationships between text spans. However, discourse parsing remains a challenging task, especially at the document level, due to the complexity and variability of discourse structures. Traditional approaches to discourse parsing rely heavily on hand-crafted features and manual annotation of discourse relations, which can be time-consuming and require significant expertise. With the advent of deep learning techniques, there has been an increasing interest in developing efficient and effective models for discourse parsing. However, the application of deep learning models to discourse parsing has been limited, and most existing models are designed for sentence-level or shallow discourse parsing. Recently, hierarchical neural networks have shown great promise in modeling complex syntactic and semantic structures in NLP tasks, such as language modeling, machine translation, and question answering. These models can capture long-range dependencies and hierarchical relationships in text data, making them a natural fit for discourse parsing. However, existing hierarchical neural network models for discourse parsing often rely on manual feature engineering and predefined feature extractors, which can limit their performance and adaptability. In this paper, we propose an attention-based hierarchical neural network model for discourse parsing, which can automatically learn the features and relationships between text spans without manual feature engineering. Our model employs a hierarchical architecture, consisting of multiple layers of neural networks, to capture the hierarchical structure of discourse. We also incorporate a tensor-based transformation function to model complicated feature interactions between text spans, which is essential for capturing the nuanced relationships between discourse units. The attention mechanism, a key component of our model, allows the network to focus on specific parts of the input text when computing the representation of each text span. This enables the model to selectively weigh the importance of different text spans and capture the context-dependent relationships between them. By combining the hierarchical neural network architecture with the attention mechanism, our model can effectively capture the complex discourse structures and relationships between text spans. Our experimental results show that our approach obtains comparable performance to the contemporary state-of-the-art systems for discourse parsing, with little manual feature engineering required."
D09-1002,"Semantic Role Labeling (SRL) is a crucial task in Natural Language Processing (NLP) that involves identifying the roles played by entities in a sentence, such as ""who"" did ""what"" to ""whom"". For example, in the sentence ""The cat chased the mouse"", the cat plays the role of ""agent"" and the mouse plays the role of ""patient"". SRL has many applications in areas like question answering, information extraction, and machine translation. However, one of the major challenges in developing broad-coverage SRL systems is the presence of unknown lexical items, which are words or phrases that are not seen during training. These unknown items can be verbs, nouns, or other parts of speech, and they can significantly degrade the performance of SRL systems. The problem of unknown lexical items is particularly acute for verbs, as they are the central components of sentences and play a crucial role in determining the semantic roles of other entities. When a verb is unseen during training, the SRL system has no prior knowledge about its meaning, syntax, or semantics, making it difficult to assign roles to the entities in the sentence. To address this problem, researchers have proposed various approaches, including using lexical resources like WordNet, using machine learning algorithms that can handle unseen data, and using semi-supervised learning methods that can acquire training instances for unseen verbs from unlabeled data. In this paper, we propose a semi-supervised learning approach that acquires training instances for unseen verbs from an unlabeled corpus. Our method relies on the hypothesis that unknown lexical items will be structurally and semantically similar to known items for which annotations are available. This hypothesis is based on the idea that languages have a finite number of semantic and syntactic patterns, and that unknown words and phrases will likely fit into these patterns. By leveraging this hypothesis, we can use the annotations available for known verbs to infer the roles of entities in sentences with unseen verbs. To achieve this goal, we represent known and unknown sentences as graphs, where the nodes in the graph represent the words or phrases in the sentence, and the edges represent the relationships between them. We then formalize the search for the most similar verb as a graph alignment problem, where we seek to find the optimal alignment between the graph representing the unknown sentence and the graphs representing the known sentences. This alignment allows us to transfer the role labels from the known sentences to the unknown sentence, effectively acquiring a training instance for the unseen verb."
