doc_id,f_01_past_tense,f_02_perfect_aspect,f_03_present_tense,f_04_place_adverbials,f_05_time_adverbials,f_06_first_person_pronouns,f_07_second_person_pronouns,f_08_third_person_pronouns,f_09_pronoun_it,f_10_demonstrative_pronoun,f_11_indefinite_pronouns,f_12_proverb_do,f_13_wh_question,f_14_nominalizations,f_15_gerunds,f_16_other_nouns,f_17_agentless_passives,f_18_by_passives,f_19_be_main_verb,f_20_existential_there,f_21_that_verb_comp,f_22_that_adj_comp,f_23_wh_clause,f_24_infinitives,f_25_present_participle,f_26_past_participle,f_27_past_participle_whiz,f_28_present_participle_whiz,f_29_that_subj,f_30_that_obj,f_31_wh_subj,f_32_wh_obj,f_33_pied_piping,f_34_sentence_relatives,f_35_because,f_36_though,f_37_if,f_38_other_adv_sub,f_39_prepositions,f_40_adj_attr,f_41_adj_pred,f_42_adverbs,f_43_type_token,f_44_mean_word_length,f_45_conjuncts,f_46_downtoners,f_47_hedges,f_48_amplifiers,f_49_emphatics,f_50_discourse_particles,f_51_demonstratives,f_52_modal_possibility,f_53_modal_necessity,f_54_modal_predictive,f_55_verb_public,f_56_verb_private,f_57_verb_suasive,f_58_verb_seem,f_59_contractions,f_60_that_deletion,f_61_stranded_preposition,f_62_split_infinitive,f_63_split_auxiliary,f_64_phrasal_coordination,f_65_clausal_coordination,f_66_neg_synthetic,f_67_neg_analytic
C10-1039,0.0,2.5,70.0,0.0,0.0,12.5,0.0,0.0,2.5,0.0,0.0,0.0,20.0,55.0,2.5,257.5,2.5,0.0,5.0,0.0,2.5,0.0,0.0,22.5,5.0,0.0,5.0,2.5,15.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,7.5,102.5,132.5,0.0,77.5,0.585,6.405,5.0,2.5,0.0,10.0,10.0,0.0,15.0,5.0,0.0,0.0,5.0,7.5,2.5,0.0,0.0,0.0,0.0,7.5,10.0,15.0,0.0,0.0,2.5
C10-1054,0.0,4.750593824228028,47.50593824228029,0.0,0.0,23.752969121140143,0.0,4.750593824228028,2.375296912114014,2.375296912114014,0.0,0.0,4.750593824228028,49.8812351543943,2.375296912114014,273.15914489311166,0.0,0.0,11.876484560570072,0.0,2.375296912114014,0.0,0.0,16.6270783847981,9.501187648456057,0.0,7.125890736342043,2.375296912114014,4.750593824228028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.750593824228028,104.51306413301663,116.3895486935867,2.375296912114014,64.13301662707839,0.569047619047619,5.895238095238096,7.125890736342043,0.0,0.0,0.0,2.375296912114014,0.0,7.125890736342043,2.375296912114014,0.0,2.375296912114014,0.0,9.501187648456057,2.375296912114014,0.0,0.0,0.0,0.0,2.375296912114014,4.750593824228028,9.501187648456057,2.375296912114014,0.0,0.0
C10-1082,0.0,2.5,60.0,2.5,0.0,20.0,0.0,2.5,0.0,0.0,0.0,0.0,15.0,72.5,7.5,297.5,2.5,0.0,10.0,0.0,5.0,0.0,0.0,12.5,7.5,0.0,2.5,2.5,12.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,117.5,120.0,0.0,30.0,0.5470737913486005,6.216284987277354,2.5,0.0,0.0,0.0,2.5,0.0,15.0,5.0,0.0,2.5,0.0,7.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.5,0.0,0.0
C10-1085,2.3923444976076556,4.784688995215311,69.377990430622,2.3923444976076556,0.0,21.5311004784689,0.0,0.0,4.784688995215311,4.784688995215311,0.0,0.0,11.961722488038278,90.9090909090909,9.569377990430622,210.52631578947367,2.3923444976076556,0.0,14.354066985645934,0.0,2.3923444976076556,0.0,0.0,11.961722488038278,7.177033492822967,0.0,9.569377990430622,2.3923444976076556,7.177033492822967,0.0,0.0,0.0,0.0,2.3923444976076556,0.0,0.0,2.3923444976076556,7.177033492822967,100.47846889952153,162.67942583732057,4.784688995215311,43.0622009569378,0.6124401913875598,6.2990430622009566,0.0,0.0,0.0,0.0,2.3923444976076556,0.0,14.354066985645934,2.3923444976076556,0.0,2.3923444976076556,0.0,7.177033492822967,14.354066985645934,0.0,0.0,0.0,0.0,2.3923444976076556,4.784688995215311,14.354066985645934,0.0,0.0,2.3923444976076556
C10-1087,0.0,11.82033096926714,61.46572104018912,0.0,0.0,21.27659574468085,0.0,4.7281323877068555,4.7281323877068555,0.0,0.0,0.0,4.7281323877068555,85.1063829787234,16.548463356973993,281.3238770685579,2.3640661938534278,0.0,4.7281323877068555,0.0,7.092198581560283,0.0,2.3640661938534278,14.184397163120567,2.3640661938534278,0.0,0.0,2.3640661938534278,2.3640661938534278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.092198581560283,122.93144208037825,78.01418439716312,0.0,44.917257683215134,0.5714285714285714,6.34047619047619,14.184397163120567,2.3640661938534278,0.0,2.3640661938534278,2.3640661938534278,0.0,16.548463356973993,4.7281323877068555,4.7281323877068555,0.0,7.092198581560283,16.548463356973993,14.184397163120567,0.0,0.0,0.0,0.0,0.0,7.092198581560283,4.7281323877068555,0.0,0.0,0.0
C10-1130,0.0,2.493765586034913,52.36907730673317,0.0,0.0,19.950124688279303,0.0,0.0,2.493765586034913,2.493765586034913,0.0,0.0,24.93765586034913,99.75062344139651,4.987531172069826,249.37655860349128,2.493765586034913,0.0,7.481296758104738,0.0,2.493765586034913,0.0,0.0,9.975062344139651,12.468827930174564,0.0,4.987531172069826,0.0,4.987531172069826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.493765586034913,132.16957605985039,107.23192019950125,4.987531172069826,67.33167082294264,0.565,6.1075,4.987531172069826,0.0,0.0,0.0,0.0,0.0,7.481296758104738,2.493765586034913,0.0,0.0,0.0,12.468827930174564,4.987531172069826,0.0,0.0,0.0,0.0,4.987531172069826,4.987531172069826,14.962593516209475,0.0,0.0,0.0
C12-1033,2.450980392156863,2.450980392156863,53.92156862745098,0.0,2.450980392156863,22.058823529411764,0.0,9.803921568627452,0.0,2.450980392156863,0.0,0.0,7.352941176470588,66.17647058823529,2.450980392156863,286.7647058823529,0.0,0.0,2.450980392156863,0.0,4.901960784313726,0.0,0.0,12.254901960784313,9.803921568627452,0.0,12.254901960784313,0.0,2.450980392156863,0.0,0.0,0.0,0.0,2.450980392156863,0.0,0.0,0.0,4.901960784313726,125.0,120.09803921568628,2.450980392156863,46.568627450980394,0.6044776119402985,6.191542288557214,7.352941176470588,0.0,0.0,2.450980392156863,0.0,0.0,17.156862745098042,2.450980392156863,0.0,0.0,0.0,14.705882352941176,4.901960784313726,0.0,0.0,0.0,0.0,0.0,0.0,12.254901960784313,0.0,0.0,0.0
C12-1060,0.0,7.444168734491315,54.59057071960298,9.925558312655086,2.4813895781637716,14.88833746898263,0.0,0.0,0.0,0.0,0.0,0.0,12.40694789081886,91.81141439205956,0.0,238.2133995037221,0.0,0.0,2.4813895781637716,0.0,4.962779156327543,0.0,0.0,0.0,12.40694789081886,2.4813895781637716,0.0,7.444168734491315,9.925558312655086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.962779156327543,114.14392059553349,121.58808933002481,0.0,54.59057071960298,0.600997506234414,6.478802992518704,2.4813895781637716,2.4813895781637716,0.0,0.0,0.0,0.0,24.81389578163772,7.444168734491315,0.0,0.0,2.4813895781637716,14.88833746898263,7.444168734491315,0.0,2.4813895781637716,2.4813895781637716,0.0,0.0,0.0,12.40694789081886,0.0,0.0,2.4813895781637716
C12-1079,7.334963325183374,4.88997555012225,48.8997555012225,0.0,0.0,7.334963325183374,0.0,2.444987775061125,4.88997555012225,4.88997555012225,0.0,0.0,14.669926650366747,92.90953545232274,9.7799511002445,283.61858190709046,2.444987775061125,0.0,4.88997555012225,0.0,0.0,0.0,0.0,17.114914425427873,12.224938875305625,0.0,4.88997555012225,2.444987775061125,9.7799511002445,0.0,2.444987775061125,0.0,0.0,0.0,0.0,0.0,0.0,2.444987775061125,112.46943765281173,88.0195599022005,2.444987775061125,51.344743276283616,0.5960099750623441,6.423940149625935,7.334963325183374,0.0,0.0,0.0,0.0,0.0,19.559902200489,0.0,0.0,0.0,0.0,7.334963325183374,4.88997555012225,0.0,0.0,0.0,0.0,4.88997555012225,12.224938875305625,14.669926650366747,0.0,0.0,0.0
C12-1089,5.0,2.5,62.5,7.5,5.0,25.0,0.0,5.0,0.0,5.0,0.0,0.0,25.0,57.5,12.5,270.0,7.5,0.0,10.0,0.0,2.5,0.0,2.5,15.0,5.0,0.0,5.0,0.0,12.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,122.5,95.0,2.5,62.5,0.579746835443038,6.329113924050633,2.5,0.0,0.0,0.0,0.0,0.0,12.5,2.5,0.0,0.0,0.0,12.5,7.5,0.0,0.0,0.0,0.0,2.5,5.0,7.5,5.0,0.0,0.0
