doc_id,f_01_past_tense,f_02_perfect_aspect,f_03_present_tense,f_04_place_adverbials,f_05_time_adverbials,f_06_first_person_pronouns,f_07_second_person_pronouns,f_08_third_person_pronouns,f_09_pronoun_it,f_10_demonstrative_pronoun,f_11_indefinite_pronouns,f_12_proverb_do,f_13_wh_question,f_14_nominalizations,f_15_gerunds,f_16_other_nouns,f_17_agentless_passives,f_18_by_passives,f_19_be_main_verb,f_20_existential_there,f_21_that_verb_comp,f_22_that_adj_comp,f_23_wh_clause,f_24_infinitives,f_25_present_participle,f_26_past_participle,f_27_past_participle_whiz,f_28_present_participle_whiz,f_29_that_subj,f_30_that_obj,f_31_wh_subj,f_32_wh_obj,f_33_pied_piping,f_34_sentence_relatives,f_35_because,f_36_though,f_37_if,f_38_other_adv_sub,f_39_prepositions,f_40_adj_attr,f_41_adj_pred,f_42_adverbs,f_43_type_token,f_44_mean_word_length,f_45_conjuncts,f_46_downtoners,f_47_hedges,f_48_amplifiers,f_49_emphatics,f_50_discourse_particles,f_51_demonstratives,f_52_modal_possibility,f_53_modal_necessity,f_54_modal_predictive,f_55_verb_public,f_56_verb_private,f_57_verb_suasive,f_58_verb_seem,f_59_contractions,f_60_that_deletion,f_61_stranded_preposition,f_62_split_infinitive,f_63_split_auxiliary,f_64_phrasal_coordination,f_65_clausal_coordination,f_66_neg_synthetic,f_67_neg_analytic
S26N,54.59057071960298,7.444168734491315,54.59057071960298,7.444168734491315,14.88833746898263,69.4789081885856,12.40694789081886,12.40694789081886,4.962779156327543,17.3697270471464,4.962779156327543,14.88833746898263,4.962779156327543,0.0,0.0,208.43672456575683,0.0,0.0,32.25806451612903,0.0,0.0,0.0,0.0,14.88833746898263,0.0,0.0,0.0,0.0,2.4813895781637716,0.0,0.0,0.0,0.0,0.0,0.0,4.962779156327543,2.4813895781637716,7.444168734491315,99.25558312655087,27.29528535980149,2.4813895781637716,91.81141439205956,0.5613577023498695,4.02088772845953,0.0,0.0,2.4813895781637716,4.962779156327543,19.851116625310173,2.4813895781637716,17.3697270471464,2.4813895781637716,0.0,4.962779156327543,0.0,29.77667493796526,0.0,0.0,42.183622828784124,2.4813895781637716,0.0,0.0,7.444168734491315,2.4813895781637716,12.40694789081886,2.4813895781637716,2.4813895781637716
S29Q,17.156862745098042,12.254901960784313,90.68627450980392,0.0,2.450980392156863,73.52941176470588,34.313725490196084,2.450980392156863,24.509803921568626,0.0,9.803921568627452,2.450980392156863,9.803921568627452,12.254901960784313,2.450980392156863,186.27450980392157,4.901960784313726,0.0,31.862745098039213,0.0,0.0,0.0,2.450980392156863,14.705882352941176,2.450980392156863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.450980392156863,14.705882352941176,4.901960784313726,66.17647058823529,39.21568627450981,4.901960784313726,105.3921568627451,0.6555269922879178,4.146529562982005,2.450980392156863,4.901960784313726,2.450980392156863,0.0,4.901960784313726,0.0,14.705882352941176,7.352941176470588,0.0,12.254901960784313,7.352941176470588,17.156862745098042,4.901960784313726,0.0,44.11764705882353,0.0,2.450980392156863,0.0,9.803921568627452,9.803921568627452,9.803921568627452,0.0,14.705882352941176
S2FQ,14.705882352941176,7.352941176470588,53.92156862745098,0.0,0.0,39.21568627450981,7.352941176470588,17.156862745098042,14.705882352941176,19.607843137254903,0.0,0.0,26.96078431372549,17.156862745098042,12.254901960784313,242.64705882352942,7.352941176470588,0.0,19.607843137254903,0.0,0.0,0.0,4.901960784313726,4.901960784313726,2.450980392156863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.450980392156863,2.450980392156863,0.0,9.803921568627452,4.901960784313726,83.33333333333333,53.92156862745098,9.803921568627452,68.62745098039217,0.5970149253731343,5.116915422885572,0.0,2.450980392156863,2.450980392156863,0.0,12.254901960784313,0.0,0.0,19.607843137254903,0.0,19.607843137254903,2.450980392156863,26.96078431372549,0.0,0.0,14.705882352941176,0.0,0.0,0.0,4.901960784313726,17.156862745098042,7.352941176470588,0.0,4.901960784313726
S2LC,34.7394540942928,0.0,81.88585607940446,0.0,0.0,24.81389578163772,29.77667493796526,9.925558312655086,39.702233250620345,9.925558312655086,2.4813895781637716,0.0,27.29528535980149,0.0,2.4813895781637716,230.76923076923077,2.4813895781637716,0.0,42.183622828784124,0.0,2.4813895781637716,0.0,4.962779156327543,12.40694789081886,0.0,0.0,0.0,2.4813895781637716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.444168734491315,9.925558312655086,96.77419354838709,47.146401985111666,14.88833746898263,64.51612903225806,0.5729166666666666,4.075520833333333,0.0,2.4813895781637716,4.962779156327543,0.0,19.851116625310173,2.4813895781637716,9.925558312655086,4.962779156327543,0.0,0.0,4.962779156327543,29.77667493796526,2.4813895781637716,0.0,34.7394540942928,0.0,2.4813895781637716,0.0,0.0,4.962779156327543,19.851116625310173,4.962779156327543,7.444168734491315
S2PS,70.2179176755448,4.842615012106537,38.7409200968523,0.0,4.842615012106537,36.31961259079903,7.263922518159807,55.69007263922518,19.37046004842615,7.263922518159807,9.685230024213075,2.4213075060532687,16.949152542372882,16.949152542372882,0.0,215.4963680387409,9.685230024213075,0.0,21.791767554479417,0.0,0.0,0.0,0.0,26.634382566585955,0.0,0.0,0.0,2.4213075060532687,0.0,0.0,2.4213075060532687,0.0,0.0,0.0,4.842615012106537,2.4213075060532687,0.0,7.263922518159807,70.2179176755448,43.583535108958834,4.842615012106537,92.00968523002422,0.645,4.53,0.0,7.263922518159807,0.0,0.0,12.106537530266344,0.0,9.685230024213075,0.0,2.4213075060532687,4.842615012106537,4.842615012106537,24.213075060532688,9.685230024213075,0.0,24.213075060532688,7.263922518159807,0.0,0.0,2.4213075060532687,0.0,4.842615012106537,0.0,14.527845036319613
S2T6,20.151133501259444,2.5188916876574305,120.90680100755667,0.0,10.075566750629722,78.08564231738035,17.632241813602015,12.594458438287154,22.670025188916874,0.0,7.556675062972292,0.0,17.632241813602015,7.556675062972292,2.5188916876574305,168.76574307304787,5.037783375314861,0.0,25.188916876574307,0.0,0.0,0.0,5.037783375314861,37.783375314861466,2.5188916876574305,0.0,0.0,2.5188916876574305,2.5188916876574305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.037783375314861,7.556675062972292,68.01007556675063,42.821158690176325,5.037783375314861,115.86901763224182,0.6036745406824147,4.081364829396326,0.0,0.0,7.556675062972292,0.0,12.594458438287154,0.0,12.594458438287154,0.0,2.5188916876574305,2.5188916876574305,2.5188916876574305,20.151133501259444,2.5188916876574305,2.5188916876574305,73.04785894206549,2.5188916876574305,0.0,0.0,5.037783375314861,5.037783375314861,17.632241813602015,2.5188916876574305,17.632241813602015
S2TP,11.961722488038278,11.961722488038278,98.08612440191388,2.3923444976076556,0.0,78.94736842105263,16.74641148325359,2.3923444976076556,35.88516746411483,14.354066985645934,14.354066985645934,4.784688995215311,9.569377990430622,16.74641148325359,4.784688995215311,165.07177033492823,2.3923444976076556,0.0,45.45454545454545,0.0,0.0,0.0,2.3923444976076556,19.138755980861244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.784688995215311,9.569377990430622,69.377990430622,38.27751196172249,4.784688995215311,81.33971291866028,0.5578406169665809,3.987146529562982,2.3923444976076556,0.0,4.784688995215311,9.569377990430622,16.74641148325359,2.3923444976076556,0.0,16.74641148325359,0.0,11.961722488038278,4.784688995215311,23.923444976076556,4.784688995215311,2.3923444976076556,69.377990430622,4.784688995215311,0.0,0.0,4.784688995215311,4.784688995215311,16.74641148325359,0.0,16.74641148325359
S2W4,24.154589371980677,14.492753623188406,82.1256038647343,0.0,7.246376811594203,77.29468599033817,28.985507246376812,7.246376811594203,19.32367149758454,9.66183574879227,4.830917874396135,0.0,7.246376811594203,0.0,0.0,212.56038647342996,9.66183574879227,0.0,19.32367149758454,0.0,0.0,0.0,4.830917874396135,2.4154589371980677,4.830917874396135,0.0,0.0,2.4154589371980677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4154589371980677,9.66183574879227,12.077294685990339,99.03381642512076,36.231884057971016,0.0,74.8792270531401,0.5880829015544041,3.873056994818653,4.830917874396135,2.4154589371980677,0.0,0.0,12.077294685990339,0.0,14.492753623188406,4.830917874396135,0.0,4.830917874396135,2.4154589371980677,21.73913043478261,0.0,0.0,74.8792270531401,0.0,0.0,0.0,2.4154589371980677,2.4154589371980677,12.077294685990339,0.0,19.32367149758454
S32W,32.663316582914575,20.100502512562816,95.47738693467336,2.512562814070352,0.0,40.20100502512563,42.713567839195974,20.100502512562816,25.12562814070352,10.050251256281408,0.0,10.050251256281408,15.07537688442211,10.050251256281408,5.025125628140704,173.36683417085428,2.512562814070352,0.0,35.175879396984925,0.0,2.512562814070352,0.0,5.025125628140704,17.587939698492463,0.0,0.0,0.0,0.0,0.0,0.0,2.512562814070352,0.0,0.0,0.0,0.0,0.0,10.050251256281408,0.0,70.35175879396985,17.587939698492463,17.587939698492463,92.96482412060301,0.5983827493261455,4.110512129380054,0.0,2.512562814070352,0.0,0.0,22.613065326633166,2.512562814070352,15.07537688442211,10.050251256281408,0.0,10.050251256281408,0.0,32.663316582914575,0.0,0.0,52.76381909547739,2.512562814070352,0.0,0.0,7.537688442211055,5.025125628140704,20.100502512562816,0.0,15.07537688442211
S37K,45.0,5.0,75.0,2.5,7.5,82.5,15.0,5.0,22.5,7.5,7.5,5.0,2.5,2.5,2.5,195.0,2.5,0.0,30.0,0.0,0.0,0.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,95.0,67.5,7.5,82.5,0.5973684210526315,4.08421052631579,2.5,2.5,0.0,0.0,20.0,5.0,2.5,7.5,0.0,7.5,7.5,12.5,15.0,0.0,40.0,0.0,0.0,0.0,5.0,10.0,15.0,0.0,5.0
S382,4.9504950495049505,4.9504950495049505,81.68316831683168,2.4752475247524752,7.425742574257425,56.93069306930693,37.12871287128713,0.0,17.32673267326733,2.4752475247524752,2.4752475247524752,12.376237623762377,27.22772277227723,2.4752475247524752,2.4752475247524752,193.06930693069307,7.425742574257425,2.4752475247524752,19.801980198019802,0.0,0.0,0.0,2.4752475247524752,22.277227722772277,2.4752475247524752,0.0,2.4752475247524752,0.0,4.9504950495049505,0.0,0.0,0.0,0.0,0.0,2.4752475247524752,0.0,4.9504950495049505,2.4752475247524752,66.83168316831683,37.12871287128713,4.9504950495049505,96.53465346534654,0.6413612565445026,4.2460732984293195,0.0,0.0,7.425742574257425,2.4752475247524752,17.32673267326733,0.0,9.900990099009901,4.9504950495049505,4.9504950495049505,2.4752475247524752,7.425742574257425,17.32673267326733,9.900990099009901,0.0,44.554455445544555,2.4752475247524752,0.0,0.0,2.4752475247524752,7.425742574257425,19.801980198019802,0.0,4.9504950495049505
S38P,42.821158690176325,12.594458438287154,60.45340050377833,2.5188916876574305,5.037783375314861,65.4911838790932,22.670025188916874,7.556675062972292,25.188916876574307,5.037783375314861,0.0,7.556675062972292,10.075566750629722,7.556675062972292,12.594458438287154,178.84130982367756,5.037783375314861,0.0,30.226700251889167,0.0,0.0,0.0,7.556675062972292,27.707808564231737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.037783375314861,5.037783375314861,65.4911838790932,20.151133501259444,7.556675062972292,85.64231738035265,0.592,4.136,0.0,2.5188916876574305,0.0,0.0,12.594458438287154,2.5188916876574305,5.037783375314861,15.113350125944583,5.037783375314861,7.556675062972292,5.037783375314861,30.226700251889167,0.0,2.5188916876574305,45.34005037783375,0.0,0.0,0.0,2.5188916876574305,5.037783375314861,17.632241813602015,0.0,12.594458438287154
S3AV,29.92518703241895,2.493765586034913,82.29426433915212,2.493765586034913,2.493765586034913,74.81296758104739,27.43142144638404,4.987531172069826,24.93765586034913,9.975062344139651,9.975062344139651,9.975062344139651,12.468827930174564,4.987531172069826,2.493765586034913,169.57605985037407,7.481296758104738,0.0,24.93765586034913,0.0,0.0,0.0,2.493765586034913,12.468827930174564,0.0,0.0,2.493765586034913,0.0,0.0,0.0,0.0,0.0,0.0,2.493765586034913,4.987531172069826,0.0,4.987531172069826,9.975062344139651,74.81296758104739,27.43142144638404,7.481296758104738,94.76309226932668,0.5972972972972973,4.0027027027027025,0.0,4.987531172069826,4.987531172069826,2.493765586034913,17.456359102244388,0.0,7.481296758104738,12.468827930174564,0.0,9.975062344139651,2.493765586034913,27.43142144638404,0.0,0.0,67.33167082294264,2.493765586034913,2.493765586034913,0.0,0.0,7.481296758104738,14.962593516209475,0.0,12.468827930174564
S3C6,36.76470588235294,7.352941176470588,71.07843137254902,7.352941176470588,7.352941176470588,56.372549019607845,17.156862745098042,7.352941176470588,29.41176470588235,9.803921568627452,14.705882352941176,4.901960784313726,19.607843137254903,2.450980392156863,4.901960784313726,183.82352941176472,0.0,0.0,39.21568627450981,7.352941176470588,0.0,0.0,2.450980392156863,24.509803921568626,0.0,0.0,0.0,0.0,4.901960784313726,0.0,0.0,0.0,0.0,2.450980392156863,0.0,2.450980392156863,4.901960784313726,0.0,125.0,36.76470588235294,7.352941176470588,80.88235294117648,0.5790816326530612,4.163265306122449,4.901960784313726,0.0,2.450980392156863,2.450980392156863,4.901960784313726,0.0,4.901960784313726,9.803921568627452,0.0,7.352941176470588,0.0,29.41176470588235,0.0,2.450980392156863,39.21568627450981,2.450980392156863,0.0,0.0,2.450980392156863,2.450980392156863,17.156862745098042,2.450980392156863,12.254901960784313
S3CP,33.980582524271846,7.281553398058253,77.66990291262135,2.4271844660194173,9.70873786407767,65.53398058252426,31.553398058252426,4.854368932038835,31.553398058252426,4.854368932038835,2.4271844660194173,2.4271844660194173,14.563106796116505,2.4271844660194173,0.0,184.46601941747574,4.854368932038835,0.0,38.83495145631068,0.0,2.4271844660194173,0.0,4.854368932038835,12.135922330097086,2.4271844660194173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4271844660194173,7.281553398058253,12.135922330097086,87.37864077669903,38.83495145631068,4.854368932038835,89.80582524271844,0.6103896103896104,3.5792207792207793,2.4271844660194173,2.4271844660194173,2.4271844660194173,0.0,19.41747572815534,4.854368932038835,9.70873786407767,2.4271844660194173,0.0,9.70873786407767,0.0,21.844660194174757,0.0,0.0,67.96116504854369,0.0,0.0,0.0,2.4271844660194173,2.4271844660194173,7.281553398058253,2.4271844660194173,12.135922330097086
S3GS,22.332506203473944,12.40694789081886,131.5136476426799,0.0,0.0,59.55334987593052,19.851116625310173,12.40694789081886,39.702233250620345,9.925558312655086,7.444168734491315,0.0,27.29528535980149,9.925558312655086,2.4813895781637716,158.80893300248138,4.962779156327543,0.0,42.183622828784124,4.962779156327543,0.0,0.0,0.0,17.3697270471464,0.0,0.0,2.4813895781637716,0.0,4.962779156327543,0.0,4.962779156327543,0.0,0.0,0.0,0.0,0.0,4.962779156327543,4.962779156327543,71.96029776674938,24.81389578163772,9.925558312655086,96.77419354838709,0.5846560846560847,4.367724867724868,0.0,0.0,2.4813895781637716,0.0,29.77667493796526,0.0,7.444168734491315,2.4813895781637716,2.4813895781637716,2.4813895781637716,7.444168734491315,57.07196029776674,2.4813895781637716,0.0,62.03473945409429,2.4813895781637716,0.0,0.0,0.0,9.925558312655086,24.81389578163772,0.0,27.29528535980149
