,generated_text
D15-1259,"Social media platforms, such as microblogging sites (e.g., Twitter), have become ubiquitous channels for sharing news and information. As an important source of firsthand and instant information about unfolding events, they have played a particularly significant role in various sociopolitical movements, including the Arab Spring (Howard et al., 2011) and the Occupy Wall Street movement (Rogers & Lawrence, 2012). However, access to real-time information comes with the challenge of information overload, as microblogging systems generate thousands of updates every second (Mihailidis & Voulgari, 2011). Consequently, many users primarily rely on reposts, which are a common lazy way of re-sharing others' tweets with additional comments (Taneva & Dimou, 2010). While reposts can sometimes spread misinformation, they can also spread faster than truthful information (Vosoughi, Roy, & Aral, 2018), which suggests the importance of identifying and organizing important information for users seeking to grasp the development of an event through reposts. In this context, it becomes necessary to study how major information flows can be captured and synthesized within or even across repost trees. A repost tree is a tree structure view of a set of tweets, where the different levels of the tree typically represent how a user's message is forwarded by subsequent users. For instance, in figure 1, the tweets at level 0, also known as level-0 messages, are first-tweet messages by different users (e.g., tweets (a) to (e) in figure 1). The tweets in level 1 represent retweets of those first messages by different users (e.g., (f), (g), (h) in figure 1), and so on. The user who originally tweets first may receive much attention and be reposted by many, thereby designating them as ""leaders"" or ""principal contributors"". More reposts are often a strong indicator of their importance to the conversation. However, not every tweet is equally useful for summarization purposes. While some tweets contain information that is new, or insider knowledge, others might repeat information provided by other messages. Accurate identification of such essential messages (tweets or comments) is crucial for event summarization. Consequently, efficient summarization methodologies for repost trees have garnered considerable interest. To truly summarize the development of an event on a microblogging site, a good approach would focus on leading messages, and potentially the commentaries of these leaders by followers, yet avoid redundant information. Leveraging content-level structures such as topic modeling and sentiment analysis, or simply analyzing topic-related keywords (e.g., hashtags or key terms), has been explored earlier (e.g., Liu et al., 2012; Zhu et al., 2016)."
D18-1290,"Web search queries, especially those with question intent, are seen as distant to typical sentences from standard dependency grammar. They can exhibit a range of syntactic configurations that do not follow clearly the rules of natural language use. This has led to the formulation of a dedicated grammar of web queries, and development of specialized algorithms that are able to adapt dependency parsers to this grammar. However, this kind of adaptation often requires the availability of large annotated corpora and resources that are out of reach of most researchers and small ventures. This paper proposes a novel, entity-based neural transition-based parser for parsing web query dependency structures. Our parser is designed to explicitly account for the unique grammar of web queries and uses knowledge from named entity recognition, which is a task that can be trained with the parser in a joint manner. As part of this work, we annotated 2500 online web queries with Named Entity (NE) tags, which we used to train and test our parser. Our experiments show that, when trained on theseAnnotated queries, our parser achieves an unlabelled attachment score (UAS) of 83.5% and a segmentation F1-score of 84.5%, which are among the highest reported results for parsing web queries to date. We argue that the use of named entity information provides a key advantage in modeling the specific and often non-standard dependency structures that arise in web queries. We further compare the performance of our model with that of the state of the art in syntactic parsing in this domain, and discuss its potential to improve the interpretation and understanding of user queries in web search engines or question answering systems. Our work shows the possibility for building task specific models that are significantly more accurate than general-purpose models, and in doing so, highlights the importance of specialized domain understanding for applications in natural language processing. 1. References needed to be included in the full paper. 1 2. (and the rest of citations) would go here based on complete references. This approach has been motivated by the fact that in web search queries, the presence of named entities often signals a dependence between words, as the relation often involves the identification of entities and their role in the query. For example, in a query like ""What are the inauguration dates and locations of Barack Obama?"", the identification of entities like ""Barack Obama"" and ""dates"" and ""locations"" may drive specific dependency structures that do not necessarily adhere to the strict standard dependency grammar."
D18-1148,"Social media platforms, such as Twitter, have been recognized for years as a powerful source of data that can help predict social and economic phenomena at the population level (Hung and Goh, 2012; Young and Soroka, 2012; Mitchell et al., 2013; Dodds, 2014; Williams et al., 2020). A variety of studies have used Twitter data to predict outcomes ranging from election results (e.g., Wang et al., 2015), poll results (e.g., Junco et al., 2011), economic indicators (e.g., Malhotra and Stokes, 2013; Voigt et al., 2017), to psychological outcomes such as well-being (Hampton et al., 2013; Mitra and Gilbert, 2014). These predictions can be viewed as ""nowcasting"" exercises - providing short-term forecasts of certain outcomes, leveraging the temporal and geographical granularity inherent in social media data (Ginsberg et al., 2009). The resulting nowcasts have been shown to predict future outcomes for between 1 to 3 months or even year-over-year trends For instance, a nowcast of Google search trends for flu-like symptoms obtained from location-based Twitter data is significantly associated with CDC reported flu data (Minsker et al., 2020). Despite substantial research and several notable successes, there are limitations and variables at play. One key issue is how language (lexicon) features extracted from tweets relate to population-level outcomes, especially in aggregating millions or billions of user-generated tweets. Most existing approaches consider the ""population-level"" language features by simply aggregating over all tweets in a given geographic community (e.g., tweets from the entire country, the state, or the county). Such an approach, while simple, could be problematic if one considers the inherent ""noise"" or diversity of the measured variables - in this case, language usage, which often varies greatly across different individuals within a population. The reliance on population-level aggregation could introduce uninformative or even misleading noise into the language features, which could hinder the predictive power of the nowcasting models. This is especially true if there are subgroups of users within a geographical area that use Twitter for different purposes or exhibit different language preferences. For instance, younger people might tweet more frequently about local events or entertainment, while older populations might use Twitter to discuss policy or community-related issues. This paper proposes a novel approach to building population-level models based on social media text data by aggregating at the user level before summarizing to the population level. We argue that by accounting for these user-level differences in language usage, we can build more accurate nowcasts."
D16-1070,"Training neural networks with heterogeneous annotations can significantly alleviate the burden of labeling data for NLP tasks. However, these annotations can still be noisy and possibly mislabeled. To address this noise, one may use ensemble techniques which can potentially unrealistically inflate the model capacity, therefore increasing overfitting. A more effective approach is to use a smaller yet powerful model on questions labeled by multiple annotators. This approach has shown success in improving and stabilizing the model performance on part-of-speech (POS) tagging and dependency parsing tasks. In this paper, we investigate how to deal with label set variation for question generation task, an emerging task due to its implications in reading comprehension and dialogue systems. We note that, unlike traditional NLP tasks, there is no strict vocabulary or predefined set of labels for questions, despite the existence of ontologies. This allows neural networks to learn directly from available question semantic features instead of relying on hand-crafted or even pre-defined features required by existing approaches. We observe that even though questions annotated under different datasets/standards may share common semantics (such as topics), their form and structure (e.g., grammar, length, vocabulary) can vastly differ. For instance, questions from MRC (Machine Reading Comprehension) data or questions from educational K-12 data can be very different. Our hypothesis is that a well-engineered neural network model can understand the common semantic structures underlying these heterogeneous question sets, while the differences in form can be taken in good part as a kind of ""variation"". This paper addresses two main challenges. First, we design a neural network model that can effectively use heterogeneous question sets for training, without requiring manually-engineered features or large additional model capacity. We hypothesize that neural networks, with their general representation abilities and ability to automatically extract features from inputs, can adaptively learn from different annotations without getting overwhelmed by variations. Second, we empirically investigate if different neural network architectures and training strategies, e.g. attention mechanisms and multi-task learning, significantly improve performance or generalize better on unseen domains. This is critical as these methods, while popular, are often applied as a ""default"" without rigorous analysis of their benefits explicitly for heterogeneous annotation scenarios. Our contributions are three-fold. First and most directly, we propose a neural network model for question generation that can take on and adapt to heterogeneous annotations, without requiring manual feature engineering. Second, we conduct an empirical study across standard architectures, comparing them specifically in the context of heterogeneous annotations, which so far has not been the focus of prior work."
P14-1008,"Certainly, here is the introduction for the paper on ""Logical Inference on Dependency-based Compositional Semantics"": The Dependency-based Compositional Semantics (DCS) framework represents meaning using structures that are easy to analyze computationally. Its primary innovation is that it combines the indispensable representational simplicity of logical form (LF) semantics with the elegance of syntax-direct semantics, thereby bridging the two prevalent views on semantic representations (Copestake, 1998; Copestake & Briscoe, 1999). DCS is built around Dependency Grammar (DG), which provides a context-free representation of sentence structure with well-defined syntactic roles. Unlike purely syntactic DGs, DCS equips dependency structures with semantic properties. Specifically, it defines verbal and nominal predicates independently of their syntactic context and then assigns arguments to them by their role in the sentence. This semantic treatment of dependencies allows precise representation of meaning in a form that can be directly utilized by automated reasoning and machine learning systems. Despite its advances, DCS traditionally stops at being able to generate a static semantic representation of a sentence once it is parsed. What it lacks, however, is the ability to perform dynamic logical inference on these semantic representations, a critical capability for any robust or even human-like natural language understanding system. We propose to extend DCS with logical inference, enabling DCS to compute not just static semantic representations, but also perform inferences over these representations while maintaining the computational benefits of its underlying DG foundation. In this paper, we introduce the core concepts of our extension of DCS with logical inference. Firstly, we establish the foundation for logical inference by defining an abstract denotation framework that enables the generalization and abstraction of the denotations computed in the original DCS. This abstraction allows us to represent the 'informational essence' of sentences in a form amenable to logical reasoning, while avoiding the computational and representational burden of fully maintaining the detailed dependency structure of sentences. Secondly, we outline the architecture of the logical inference engine built on the abstract denotation framework. Our inference engine treats the abstract denotations as base facts within a domain of discourse. These facts can then be explicitly combined or transformed via logical rules, similar to how inference works in classical knowledge bases or logical inference engines. Thirdly, we extend our inference framework to accommodate dynamically generated knowledge. This advanced feature enables on-the-fly inference with newly derived information not pre-existing in the knowledge base, by leveraging insights from the robust interpretation of newly introduced terms within the context of ongoing discourse or tasks (Legate & Johnson, 2004; Bos & Markert, 2005)."
D18-1347,"Training Nondeficient Variants of IBM-3 and IBM-4 for Word Alignment We derive variants of the fertility based models IBM-3 and IBM-4 that, while maintaining their zero and first order parameters, are nondeficient. Subsequently, we proceed to derive a method to compute a likely alignment and its neighbors as well as give a solution of EM training. The arising M-step energies are non-trivial and handled via projected gradient ascent. Our evaluation on gold alignments shows substantial improvements (in weighted F measure) for the IBM-3. For the IBM-4 there are no consistent improvements. Training the nondeficient IBM-5 in the regular way gives surprisingly good results. Using the resulting alignments for phrase-based translation systems offers no clear insights w.r.t. BLEU scores. In this paper, we present two novel models that avoid the deficiency issue by re-deriving the original models IBM-3 and IBM-4 under a loglinear framework. We achieve this by properly accounting for all parts of the history that need to be conditioned on, which leads to a nondeficient model version. The proper renormalization of the parameters ensures that the models are still well-defined and useful for word alignment. Our main contribution can be summarized as follows: 1. Nondeficient Variants of IBM-3 and IBM-4: We provided a nondeficient formulation of IBM-3 and IBM-4 models that maintain their assumed simplicity while correcting deficiency. This formulation has the potential to more accurately capture the nature of word alignment in parallel corpora, where variables such as word order or language influence how words align. 2. Enhanced Weighted F Measure: Our evaluations show that using these nondeficient models can lead to substantial improvements in weighted F measure when compared to the original, deficient models. This improvement is particularly notable for IBM-3, highlighting the potential benefits of avoiding deficient models where possible. 3. Training Procedure: We proposed a novel training method for these models using projected gradient ascent, which efficiently handles the non-trivial M-step optimization. This method allows us to train the models without explicitly committing to any of the languages or scripts involved in code-switching. Nonetheless, while the improvements were significant for IBM-3, no consistent improvements were observed for IBM-4. Additionally, changing the model architecture by introducing IBM-5 (essentially a logistic model) with regular training showed surprisingly good results. However, when we used these alignments in phrase-based translation systems, we observed no clear advantage w.r.t. BLEU scores. It is worth noting that such an application may require more refined integration and potentially other improvements, such as more detailed phonetic alignments or context-specific tuning."
C14-1012,"Certainly, here is the introduction for the paper on Query-by-Example Image Retrieval using Visual Dependency Representations. Image retrieval tasks, where the goal is to retrieve images from a large dataset that match a given query, are variously classified as image-to-text, video-to-image, or image-to-image (QBIR). The latter instance is questions or queries asked using one or more images and expecting answers in terms of relevant images. Image retrieval models can represent images in different ways. The most commonly used approach is the Bag-of-Words (BoW) representation (Jones and Viola, 2003;Sivic and Zisserman, 2003;He, 2005;cui et al., 2017). The BoW representation is a straightforward extension of the text document retrieval to images, where images are treated as documents and their content tokens as terms or words. This representation has been the basis for state-of-the-art image search engines and most advances in image retrieval over the past two decades (He, 2013). The BoW framework, however, struggles with several image retrieval applications. One such problem involves situations where images should be distinguished not only by what or who is present but also by how objects are interacting with each other and with their environment (visual relations, interactions, or dependencies). For instance, when searching for images of people performing activities, retrievers need to distinguish images where objects are merely present from images where people are interacting with objects. This can be challenging using a BoW model alone because it represents individual objects or concepts without any regard for their spatial configuration, relationships, or interactions within the image. Recent approaches have attempted to address this limitation by adding spatial and structural contexts to image retrieval models (Hua and Pratt, 2004;Wu, 2005;Liu et al., 2006;Fergus and Perona, 2010;Lazebnik et al., 2006;Palmer, 2007;Wei and Nister, 2012;Wang et al., 2017). Such methods include region-based representations (Felzenszwalb and Huttenlocher, 2004;Jegou et al., 2008;Dai et al., 2011;Huang et al., 2017), spatial pyramids (Wei and Nister 2012;Neven et al. 2019), and graph-based representations (Tenenbaum and Langford, 2002;Belongie et al., 2010;Kumar et al., 2011;Brand et al., 2017;Song et al., 2019). However, these prior works typically require specialized feature extraction or data processing methods and also frequently suffer from high computational complexity. In this paper, we propose using the concept of Visual Dependency Representations (VDRs) as a way to make BoW-like models capable of capturing spatial relationships and dependencies between image regions."
D13-1084,"Language identification at the word level in multilingual communication presents a complex task. In an increasingly online world, multilingual speakers often switch languages within communication chains, and such switches occur not only across paragraphs but even within the same sentence. Most current language identification technology, therefore, faces indispensable challenges. A particular issue is the existence of code-switching – the combination of two or more languages in conversations (Corson, 1993; Myers-Scotton, 2002). In language identification at the level of a sentence or longer, code-switching is mitigated by context that helps keeps the segmentation into language units. However, in mixed language texts where words or word fragments are embedded within a sentence, there is frequently not enough context to identify the language correctly. In this paper, we present our approach to word level language identification in online multilingual communications. Our proposed method benefits from language modeling and contextual information to accurately assign a single language ID to individual words. We build language models using a collection of monolingual texts and dictionaries for each language of interest. These models form the basis of our initial word-level language identification, which can be viewed as a simplification of the problem to a multi-label classification task. However, the problem is not that simple. Human language often presents context-dependence and ambiguity that cannot be fully captured by word-level models alone. Therefore, we recognize the need to incorporate contextual information while maintaining simplicity and scalability. To address this issue, we introduce two new metrics for evaluating the performance of our model. The first metric measures the ability to keep distinct languages separate while the second measures the correct identification of mixed code-switching instances. Our model first proceeds through the process of word-level tagging based on language models and dictionaries, and then contexts are used to 'inform' these tags. For incorporating context, we exploit a window-based approach. The context is the window size of characters to the left and right of the word in question, allowing us to assess the words around the potential switch. This window-based approach was inspired by recent advances in language identification, which often use local contexts for improving performance (Sun et al., 2016; Dyer et al., 2016). While it is possible to use larger windows or changing the window size depending on the context, we opt for a fixed window size of 5 characters on either side for simplicity and computational efficiency."
D16-1035,"Discourse parsing, which maps text into discourse structure such as Rhetorical Structure Theory's (RST) relations between sentences, is a challenging task in Natural Language Processing (NLP). It is key for downstream applications such as summarization, question answering, and machine translation. Traditional approaches typically rely on hand-crafted features and rule-based systems, while recent work has started to explore machine learning methods and deep learning architectures (Habernal et al., 2017). Most proposed methods, however, focus on the level of a single sentence, and parsing entire documents is still an open problem that requires more sophisticated models due to the long-range dependencies in discourse structure. In this paper, we propose a novel deep learning architecture to tackle the task of document-level discourse parsing. The core features of our model are attention mechanisms that allow for structured representations of both relationships among semantic features and adjacency in the input text. The architecture of our model follows a hierarchical organization to properly structure and aggregate information across different levels of abstraction. First, word-level representations are generated via an embedding layer, followed by a convolutional neural network (CNN). The CNN captures local context within sentences and explores spatial information. The output of the CNN is then pooled and passed through a fully connected layer to generate sentence embeddings. The key innovation in our model is the introduction of attention-based layers to aggregate information across multiple sentences. The attention mechanism we use is based on the multi-head attention in the Transformer model (Vaswani et al., 2017). This allows us to weigh the importance of each sentence in relation to others based on their content as well as their structural position in the discourse. The multi-head attention allows for more flexible modeling of complex relationships through different ""heads"" that generate different representations. To model the intricacies of discourse structure that spans over several sentences, we further incorporate a tensor-based transformation function. This function allows for modeling of convoluted interactions among multiple sentence representations without falling victim to the curse of dimensionality, unlike methods that would simply concatenate or average them. The tensor-based transformation captures complex dependencies that may arise from the inter-sentential structure or rich semantics that are not straightforwardly detected by simple attention mechanisms. We argue that the combination of these components – hierarchical structure capturing local and global discourse dependencies, along with attention mechanisms to weight these dependencies more intelligently – enables our model to perform well on multi-sentence discourse parsing."
D09-1002,"Social networks have become an integral part of our daily lives over the past decade. They are ubiquitous online platforms where users can share their ideas, communicate with each other, and participate in various activities. Consequently, social networks have become a fertile ground for various research areas including organization behavior, social influence, information diffusion, and network security. An underlying assumption in much of this research is that the network structure of the involved social network is accurately and completely known. However, this assumption can often not be met. For instance, when considering users belonging to different social platforms or different aspects of the same social network. The networks of these different groups may overlap due to certain connections but they are not identical. This problem is usually referred to as the graph alignment problem. In recent years, graph alignment has emerged as an important area of research due to its wide applications. It has been applied to areas like network comparison, data integration, and weighted graph matching. The conceptually simplest form of graph alignment is unweighted graph alignment, which involves finding a permutation of the nodes of the second graph such that the two graphs are maximally similar. However, in many practical scenarios, the similarities and differences between graphs are characterized by weights (attachments) on the edges between the nodes. Hence, we are primarily interested in weighted graph alignment, where the goal is to find a permutation of the nodes of the graph B that maximizes the ""alignment score"" which depends on the assumed metric between the edges of the two graphs. This alignment problem is often computationally challenging and several heuristic approaches, based on the concept of matching, have been proposed for solving it. However, while heuristic matching methods can provide approximate solutions quickly, they may not always lead to globally optimal results in practice, as demonstrated by (Shi and Malik, 2000; Andoni and Ullman, 2010). A more promising approach is to formulate graph alignment as an optimization problem and use exact algorithms or heuristics tailored to this problem. However, these methods can become computationally infeasible quickly as the graphs get larger. As an alternative to the exact optimization of the alignment score, it is possible to relax it to a form that is easier to optimize. The idea is that one should optimize a relaxation of the original graph alignment problem so that the solution of the relaxed problem can be approximately converted back to a solution of the original problem."
